individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4,Site.Name,Depth,Chl_a_sum_mean_monthly_max,Chl_a_sum_median_monthly_max,Chl_a_sum_overall_mean,Chl_a_sum_overall_median,Chl_a_sum_cv_monthly_mean,Chl_a_sum_sd_monthly_mean,NO3_mean_monthly_max,NO3_median_monthly_max,NO3_overall_mean,NO3_overall_median,NO3_cv_monthly_mean,NO3_sd_monthly_mean,Oxygen_mean_monthly_max,Oxygen_median_monthly_max,Oxygen_overall_mean,Oxygen_overall_median,Oxygen_cv_monthly_mean,Oxygen_sd_monthly_mean,PH_mean_monthly_max,PH_median_monthly_max,PH_overall_mean,PH_overall_median,PH_cv_monthly_mean,PH_sd_monthly_mean,alk_mean_monthly_max,alk_median_monthly_max,alk_overall_mean,alk_overall_median,alk_cv_monthly_mean,alk_sd_monthly_mean,omega_ar_mean_monthly_max,omega_ar_median_monthly_max,omega_ar_overall_mean,omega_ar_overall_median,omega_ar_cv_monthly_mean,omega_ar_sd_monthly_mean
871,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.8757,143.388545,GPS EcoRRAP sites,60,7,2.9,TSAU_BA2S_P1,5.35,143.390371,-9.874904,3,143.398788,-9.886022,TSAU_BA2S,-3,0.531581146,0.486553115,0.377314148,0.372767738,36.05831272,0.136053115,2.26455963,1.432431664,0.764163629,0.367051432,106.1530625,0.811183095,6892.679489,6867.549643,6791.344059,6775.235659,2.271134851,154.2405818,8.081670056,8.080129376,8.074120833,8.071749482,0.197720445,0.015964188,2263.969622,2263.026323,2258.417514,2259.659654,0.367134284,8.291424969,3.892561436,3.883785436,3.837329967,3.835080659,3.312452974,0.127109751
876,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.8757,143.388545,GPS EcoRRAP sites,60,7,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022,TSAU_BA2S,-3,0.531581146,0.486553115,0.377314148,0.372767738,36.05831272,0.136053115,2.26455963,1.432431664,0.764163629,0.367051432,106.1530625,0.811183095,6892.679489,6867.549643,6791.344059,6775.235659,2.271134851,154.2405818,8.081670056,8.080129376,8.074120833,8.071749482,0.197720445,0.015964188,2263.969622,2263.026323,2258.417514,2259.659654,0.367134284,8.291424969,3.892561436,3.883785436,3.837329967,3.835080659,3.312452974,0.127109751
879,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.8757,143.388545,GPS EcoRRAP sites,60,7,3.8,TSAU_BA2S_P4,5.35,143.390371,-9.874904,5.5,143.398788,-9.886022,TSAU_BA2S,-3,0.531581146,0.486553115,0.377314148,0.372767738,36.05831272,0.136053115,2.26455963,1.432431664,0.764163629,0.367051432,106.1530625,0.811183095,6892.679489,6867.549643,6791.344059,6775.235659,2.271134851,154.2405818,8.081670056,8.080129376,8.074120833,8.071749482,0.197720445,0.015964188,2263.969622,2263.026323,2258.417514,2259.659654,0.367134284,8.291424969,3.892561436,3.883785436,3.837329967,3.835080659,3.312452974,0.127109751
881,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.8757,143.388545,GPS EcoRRAP sites,30,7,2.4,TSAU_BA2S_P3,5.35,143.390371,-9.874904,3,143.398788,-9.886022,TSAU_BA2S,-3,0.531581146,0.486553115,0.377314148,0.372767738,36.05831272,0.136053115,2.26455963,1.432431664,0.764163629,0.367051432,106.1530625,0.811183095,6892.679489,6867.549643,6791.344059,6775.235659,2.271134851,154.2405818,8.081670056,8.080129376,8.074120833,8.071749482,0.197720445,0.015964188,2263.969622,2263.026323,2258.417514,2259.659654,0.367134284,8.291424969,3.892561436,3.883785436,3.837329967,3.835080659,3.312452974,0.127109751
885,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.8757,143.388545,GPS EcoRRAP sites,30,7,2.7,TSAU_BA2S_P2,5.35,143.390371,-9.874904,3,143.398788,-9.886022,TSAU_BA2S,-3,0.531581146,0.486553115,0.377314148,0.372767738,36.05831272,0.136053115,2.26455963,1.432431664,0.764163629,0.367051432,106.1530625,0.811183095,6892.679489,6867.549643,6791.344059,6775.235659,2.271134851,154.2405818,8.081670056,8.080129376,8.074120833,8.071749482,0.197720445,0.015964188,2263.969622,2263.026323,2258.417514,2259.659654,0.367134284,8.291424969,3.892561436,3.883785436,3.837329967,3.835080659,3.312452974,0.127109751
892,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.867615,143.389355,GPS EcoRRAP sites,30,5,3.7,TSAU_BA1S_P2,5.35,143.390371,-9.869904,5.5,143.398788,-9.856022,TSAU_BA1S_P2,-3,0.52902124,0.487827139,0.375201149,0.37010784,36.49306887,0.136922414,2.26268643,1.423663223,0.755115464,0.360346096,107.5369972,0.812028495,6890.4955,6868.346983,6789.876524,6774.255664,2.282727848,154.9944023,8.081506178,8.079712953,8.074011976,8.071709754,0.196953049,0.015902013,2264.150199,2263.190778,2258.557259,2259.916574,0.369279301,8.34038446,3.893171276,3.884260209,3.838099437,3.836679661,3.331472707,0.127865235
896,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.867615,143.389355,GPS EcoRRAP sites,60,5,3.2,TSAU_BA1S_P4,5.35,143.390371,-9.869904,5.5,143.398788,-9.856022,TSAU_BA1S_P2,-3,0.52902124,0.487827139,0.375201149,0.37010784,36.49306887,0.136922414,2.26268643,1.423663223,0.755115464,0.360346096,107.5369972,0.812028495,6890.4955,6868.346983,6789.876524,6774.255664,2.282727848,154.9944023,8.081506178,8.079712953,8.074011976,8.071709754,0.196953049,0.015902013,2264.150199,2263.190778,2258.557259,2259.916574,0.369279301,8.34038446,3.893171276,3.884260209,3.838099437,3.836679661,3.331472707,0.127865235
898,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.867615,143.389355,GPS EcoRRAP sites,60,5,3.3,TSAU_BA1S_P1,5.35,143.390371,-9.869904,5.5,143.398788,-9.856022,TSAU_BA1S_P2,-3,0.52902124,0.487827139,0.375201149,0.37010784,36.49306887,0.136922414,2.26268643,1.423663223,0.755115464,0.360346096,107.5369972,0.812028495,6890.4955,6868.346983,6789.876524,6774.255664,2.282727848,154.9944023,8.081506178,8.079712953,8.074011976,8.071709754,0.196953049,0.015902013,2264.150199,2263.190778,2258.557259,2259.916574,0.369279301,8.34038446,3.893171276,3.884260209,3.838099437,3.836679661,3.331472707,0.127865235
900,ECO03,Stylophora pistillata,Spis,12,3,2022,Aukane,NA,NA,-9.867615,143.389355,GPS EcoRRAP sites,60,5,3.3,TSAU_BA1S_P1,5.35,143.390371,-9.869904,5.5,143.398788,-9.856022,TSAU_BA1S_P2,-3,0.52902124,0.487827139,0.375201149,0.37010784,36.49306887,0.136922414,2.26268643,1.423663223,0.755115464,0.360346096,107.5369972,0.812028495,6890.4955,6868.346983,6789.876524,6774.255664,2.282727848,154.9944023,8.081506178,8.079712953,8.074011976,8.071709754,0.196953049,0.015902013,2264.150199,2263.190778,2258.557259,2259.916574,0.369279301,8.34038446,3.893171276,3.884260209,3.838099437,3.836679661,3.331472707,0.127865235
914,ECO03,Stylophora pistillata,Spis,13,3,2022,Masig,NA,NA,-9.76224,143.421395,GPS EcoRRAP sites,30,4,3.7,TSMA_FR1S_P2,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022,TSMA_FR1S_P2,-3,0.556989897,0.483444066,0.380505963,0.352964934,48.12491924,0.183118188,2.776822562,1.620462033,0.820210856,0.32696616,175.1458167,1.436565003,6881.22246,6840.761065,6784.505999,6773.393281,2.33181502,158.2021299,8.080362254,8.078865961,8.072867582,8.070518857,0.196386376,0.015854012,2263.290258,2263.93838,2257.528762,2260.071948,0.354335751,7.999231487,3.883793408,3.891501291,3.828185244,3.834178452,3.040785946,0.116406919
916,ECO03,Stylophora pistillata,Spis,13,3,2022,Masig,NA,NA,-9.76224,143.421395,GPS EcoRRAP sites,30,4,3.7,TSMA_FR1S_P2,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022,TSMA_FR1S_P2,-3,0.556989897,0.483444066,0.380505963,0.352964934,48.12491924,0.183118188,2.776822562,1.620462033,0.820210856,0.32696616,175.1458167,1.436565003,6881.22246,6840.761065,6784.505999,6773.393281,2.33181502,158.2021299,8.080362254,8.078865961,8.072867582,8.070518857,0.196386376,0.015854012,2263.290258,2263.93838,2257.528762,2260.071948,0.354335751,7.999231487,3.883793408,3.891501291,3.828185244,3.834178452,3.040785946,0.116406919
917,ECO03,Stylophora pistillata,Spis,13,3,2022,Masig,NA,NA,-9.76224,143.421395,GPS EcoRRAP sites,60,4,3.3,TSMA_FR1S_P4,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022,TSMA_FR1S_P2,-3,0.556989897,0.483444066,0.380505963,0.352964934,48.12491924,0.183118188,2.776822562,1.620462033,0.820210856,0.32696616,175.1458167,1.436565003,6881.22246,6840.761065,6784.505999,6773.393281,2.33181502,158.2021299,8.080362254,8.078865961,8.072867582,8.070518857,0.196386376,0.015854012,2263.290258,2263.93838,2257.528762,2260.071948,0.354335751,7.999231487,3.883793408,3.891501291,3.828185244,3.834178452,3.040785946,0.116406919
920,ECO03,Stylophora pistillata,Spis,13,3,2022,Masig,NA,NA,-9.76224,143.421395,GPS EcoRRAP sites,40,4,3.5,TSMA_FR1S_P34,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022,TSMA_FR1S_P2,-3,0.556989897,0.483444066,0.380505963,0.352964934,48.12491924,0.183118188,2.776822562,1.620462033,0.820210856,0.32696616,175.1458167,1.436565003,6881.22246,6840.761065,6784.505999,6773.393281,2.33181502,158.2021299,8.080362254,8.078865961,8.072867582,8.070518857,0.196386376,0.015854012,2263.290258,2263.93838,2257.528762,2260.071948,0.354335751,7.999231487,3.883793408,3.891501291,3.828185244,3.834178452,3.040785946,0.116406919
922,ECO03,Stylophora pistillata,Spis,13,3,2022,Masig,NA,NA,-9.76224,143.421395,GPS EcoRRAP sites,30,4,3.7,TSMA_FR1S_P3,5.35,143.420371,-9.759904,5.5,143.428788,-9.766022,TSMA_FR1S_P2,-3,0.556989897,0.483444066,0.380505963,0.352964934,48.12491924,0.183118188,2.776822562,1.620462033,0.820210856,0.32696616,175.1458167,1.436565003,6881.22246,6840.761065,6784.505999,6773.393281,2.33181502,158.2021299,8.080362254,8.078865961,8.072867582,8.070518857,0.196386376,0.015854012,2263.290258,2263.93838,2257.528762,2260.071948,0.354335751,7.999231487,3.883793408,3.891501291,3.828185244,3.834178452,3.040785946,0.116406919
928,ECO03,Stylophora pistillata,Spis,14,3,2022,Masig,NA,NA,-9.74637,143.46012,GPS EcoRRAP sites,30,14,9.2,TSMA_FR2D_P2,13,143.460371,-9.744904,12.75,143.458788,-9.736022,TSMA_FR2D_P2,-8.8,0.614308647,0.499520894,0.415919559,0.376477481,52.44722843,0.218138281,3.056700963,1.558748715,0.89134187,0.318305774,212.800168,1.896776997,6887.491727,6848.933631,6789.682569,6777.886783,2.373411746,161.1471236,8.080842601,8.079431562,8.073248638,8.070946801,0.198231792,0.016003745,2262.847901,2263.714302,2257.161905,2259.864472,0.338117047,7.63184917,3.879900661,3.884234287,3.823241018,3.832019336,2.926916334,0.111903066
930,ECO03,Stylophora pistillata,Spis,14,3,2022,Masig,NA,NA,-9.74637,143.46012,GPS EcoRRAP sites,60,14,9.2,TSMA_FR2D_P1,13,143.460371,-9.744904,12.75,143.458788,-9.736022,TSMA_FR2D_P2,-8.8,0.614308647,0.499520894,0.415919559,0.376477481,52.44722843,0.218138281,3.056700963,1.558748715,0.89134187,0.318305774,212.800168,1.896776997,6887.491727,6848.933631,6789.682569,6777.886783,2.373411746,161.1471236,8.080842601,8.079431562,8.073248638,8.070946801,0.198231792,0.016003745,2262.847901,2263.714302,2257.161905,2259.864472,0.338117047,7.63184917,3.879900661,3.884234287,3.823241018,3.832019336,2.926916334,0.111903066
932,ECO03,Stylophora pistillata,Spis,14,3,2022,Masig,NA,NA,-9.74637,143.46012,GPS EcoRRAP sites,60,14,9.2,TSMA_FR2D_P1,13,143.460371,-9.744904,12.75,143.458788,-9.736022,TSMA_FR2D_P2,-8.8,0.614308647,0.499520894,0.415919559,0.376477481,52.44722843,0.218138281,3.056700963,1.558748715,0.89134187,0.318305774,212.800168,1.896776997,6887.491727,6848.933631,6789.682569,6777.886783,2.373411746,161.1471236,8.080842601,8.079431562,8.073248638,8.070946801,0.198231792,0.016003745,2262.847901,2263.714302,2257.161905,2259.864472,0.338117047,7.63184917,3.879900661,3.884234287,3.823241018,3.832019336,2.926916334,0.111903066
934,ECO03,Stylophora pistillata,Spis,14,3,2022,Masig,NA,NA,-9.74838,143.458505,GPS EcoRRAP sites,30,4,3.8,TSMA_FR2S_P2,5.35,143.460371,-9.749904,5.5,143.458788,-9.736022,TSMA_FR2S_P2,-3,0.587044827,0.487516513,0.399806408,0.366636989,50.15889438,0.200538474,3.06590421,1.582089279,0.904671392,0.32841849,205.5312555,1.859382469,6882.553051,6844.259887,6786.080556,6778.238574,2.299380021,156.0377805,8.080410073,8.078840638,8.072867974,8.070682549,0.197945634,0.01597989,2262.735373,2263.545544,2257.000015,2259.773039,0.341078064,7.698131958,3.879663288,3.883656523,3.8231434,3.832708535,2.917964415,0.111557964
937,ECO03,Stylophora pistillata,Spis,14,3,2022,Masig,NA,NA,-9.74838,143.458505,GPS EcoRRAP sites,30,4,3.8,TSMA_FR2S_P2,5.35,143.460371,-9.749904,5.5,143.458788,-9.736022,TSMA_FR2S_P2,-3,0.587044827,0.487516513,0.399806408,0.366636989,50.15889438,0.200538474,3.06590421,1.582089279,0.904671392,0.32841849,205.5312555,1.859382469,6882.553051,6844.259887,6786.080556,6778.238574,2.299380021,156.0377805,8.080410073,8.078840638,8.072867974,8.070682549,0.197945634,0.01597989,2262.735373,2263.545544,2257.000015,2259.773039,0.341078064,7.698131958,3.879663288,3.883656523,3.8231434,3.832708535,2.917964415,0.111557964
941,ECO03,Stylophora pistillata,Spis,14,3,2022,Masig,NA,NA,-9.74838,143.458505,GPS EcoRRAP sites,60,4,4.4,TSMA_FR2S_P4,5.35,143.460371,-9.749904,5.5,143.458788,-9.736022,TSMA_FR2S_P2,-3,0.587044827,0.487516513,0.399806408,0.366636989,50.15889438,0.200538474,3.06590421,1.582089279,0.904671392,0.32841849,205.5312555,1.859382469,6882.553051,6844.259887,6786.080556,6778.238574,2.299380021,156.0377805,8.080410073,8.078840638,8.072867974,8.070682549,0.197945634,0.01597989,2262.735373,2263.545544,2257.000015,2259.773039,0.341078064,7.698131958,3.879663288,3.883656523,3.8231434,3.832708535,2.917964415,0.111557964
942,ECO03,Stylophora pistillata,Spis,14,3,2022,Masig,NA,NA,-9.74838,143.458505,GPS EcoRRAP sites,60,4,4.4,TSMA_FR2S_P4,5.35,143.460371,-9.749904,5.5,143.458788,-9.736022,TSMA_FR2S_P2,-3,0.587044827,0.487516513,0.399806408,0.366636989,50.15889438,0.200538474,3.06590421,1.582089279,0.904671392,0.32841849,205.5312555,1.859382469,6882.553051,6844.259887,6786.080556,6778.238574,2.299380021,156.0377805,8.080410073,8.078840638,8.072867974,8.070682549,0.197945634,0.01597989,2262.735373,2263.545544,2257.000015,2259.773039,0.341078064,7.698131958,3.879663288,3.883656523,3.8231434,3.832708535,2.917964415,0.111557964
948,ECO03,Stylophora pistillata,Spis,14,3,2022,Masig,NA,NA,-9.74838,143.458505,GPS EcoRRAP sites,60,4,4.1,TSMA_FR2S_P1,5.35,143.460371,-9.749904,5.5,143.458788,-9.736022,TSMA_FR2S_P2,-3,0.587044827,0.487516513,0.399806408,0.366636989,50.15889438,0.200538474,3.06590421,1.582089279,0.904671392,0.32841849,205.5312555,1.859382469,6882.553051,6844.259887,6786.080556,6778.238574,2.299380021,156.0377805,8.080410073,8.078840638,8.072867974,8.070682549,0.197945634,0.01597989,2262.735373,2263.545544,2257.000015,2259.773039,0.341078064,7.698131958,3.879663288,3.883656523,3.8231434,3.832708535,2.917964415,0.111557964
960,ECO03,Stylophora pistillata,Spis,15,3,2022,Masig,NA,NA,-9.748895,143.399825,GPS EcoRRAP sites,30,4,3.8,TSMA_BA1S_P3,5.35,143.400371,-9.749904,5.5,143.398788,-9.736022,TSMA_BA1S_P2,-3,0.56065193,0.48847722,0.380065752,0.352166435,48.93097365,0.185969873,2.84221889,1.588041959,0.829673083,0.314939553,180.0929981,1.49418313,6877.338129,6837.446626,6781.542009,6768.948795,2.330024182,158.0115687,8.080092277,8.078858848,8.072641397,8.070312792,0.195834864,0.015809046,2263.414013,2263.857424,2257.544413,2260.235541,0.361037946,8.15059198,3.883820942,3.889421028,3.827865376,3.830490955,3.044424838,0.116536484
961,ECO03,Stylophora pistillata,Spis,15,3,2022,Masig,NA,NA,-9.748895,143.399825,GPS EcoRRAP sites,30,4,3.8,TSMA_BA1S_P3,5.35,143.400371,-9.749904,5.5,143.398788,-9.736022,TSMA_BA1S_P2,-3,0.56065193,0.48847722,0.380065752,0.352166435,48.93097365,0.185969873,2.84221889,1.588041959,0.829673083,0.314939553,180.0929981,1.49418313,6877.338129,6837.446626,6781.542009,6768.948795,2.330024182,158.0115687,8.080092277,8.078858848,8.072641397,8.070312792,0.195834864,0.015809046,2263.414013,2263.857424,2257.544413,2260.235541,0.361037946,8.15059198,3.883820942,3.889421028,3.827865376,3.830490955,3.044424838,0.116536484
971,ECO03,Stylophora pistillata,Spis,15,3,2022,Masig,NA,NA,-9.748669624,143.4000397,GPS EcoRRAP sites,10,4,4.1,TSMA_BA1S_P1,5.35,143.400371,-9.749904,5.5,143.398788,-9.736022,TSMA_BA1S_P1,-5.55,0.574375149,0.498135754,0.388103749,0.357452851,49.95200633,0.193865609,2.846484701,1.599272378,0.834741895,0.317265502,180.2077426,1.504269526,6876.696482,6837.119272,6780.67779,6764.557577,2.332772623,158.1777951,8.080321856,8.078549476,8.072891286,8.070924068,0.196320866,0.01584877,2263.413025,2263.908488,2257.587358,2260.241031,0.35963942,8.119174073,3.883367612,3.889481223,3.82760532,3.829764219,3.046227244,0.116597556
973,ECO03,Stylophora pistillata,Spis,16,3,2022,Masig,NA,NA,-9.74409,143.41574,GPS EcoRRAP sites,60,14,8.7,TSMA_BA2D_P4,9,143.415371,-9.744904,8.8,143.428788,-9.736022,TSMA_BA2D_P4,-8.8,0.599940304,0.506085501,0.403970108,0.36869078,52.71514229,0.212953417,3.004777513,1.529858369,0.883533096,0.330265748,204.7057172,1.808642761,6878.066826,6847.37631,6781.945828,6775.824644,2.353439409,159.6089859,8.080292377,8.078219452,8.072842312,8.070860981,0.197216053,0.015920941,2263.093269,2263.969696,2257.259859,2260.130975,0.353365667,7.976381359,3.879718755,3.884218569,3.824125879,3.830164848,2.966950662,0.113459928
977,ECO03,Stylophora pistillata,Spis,16,3,2022,Masig,NA,NA,-9.74409,143.41574,GPS EcoRRAP sites,60,14,8.7,TSMA_BA2D_P4,9,143.415371,-9.744904,8.8,143.428788,-9.736022,TSMA_BA2D_P4,-8.8,0.599940304,0.506085501,0.403970108,0.36869078,52.71514229,0.212953417,3.004777513,1.529858369,0.883533096,0.330265748,204.7057172,1.808642761,6878.066826,6847.37631,6781.945828,6775.824644,2.353439409,159.6089859,8.080292377,8.078219452,8.072842312,8.070860981,0.197216053,0.015920941,2263.093269,2263.969696,2257.259859,2260.130975,0.353365667,7.976381359,3.879718755,3.884218569,3.824125879,3.830164848,2.966950662,0.113459928
986,ECO03,Stylophora pistillata,Spis,16,3,2022,Masig,NA,NA,-9.74409,143.41574,GPS EcoRRAP sites,40,14,8.75,TSMA_BA2D_P34,9,143.415371,-9.744904,8.8,143.428788,-9.736022,TSMA_BA2D_P4,-8.8,0.599940304,0.506085501,0.403970108,0.36869078,52.71514229,0.212953417,3.004777513,1.529858369,0.883533096,0.330265748,204.7057172,1.808642761,6878.066826,6847.37631,6781.945828,6775.824644,2.353439409,159.6089859,8.080292377,8.078219452,8.072842312,8.070860981,0.197216053,0.015920941,2263.093269,2263.969696,2257.259859,2260.130975,0.353365667,7.976381359,3.879718755,3.884218569,3.824125879,3.830164848,2.966950662,0.113459928
995,ECO03,Stylophora pistillata,Spis,16,3,2022,Masig,NA,NA,-9.73404,143.43519,GPS EcoRRAP sites,60,5,3.5,TSMA_LA1S,5.35,143.435371,-9.734904,5.5,143.428788,-9.736022,TSMA_LA1S_P1,-3,0.586538097,0.500917674,0.397245711,0.35845587,51.58464227,0.204917779,3.126522031,1.643435653,0.924100857,0.331509183,213.107384,1.969327162,6876.75486,6841.838056,6781.641229,6776.379795,2.309154812,156.5985948,8.07998009,8.078124312,8.07247755,8.070204729,0.197189496,0.015918078,2262.831424,2263.543955,2256.92669,2259.91634,0.350379546,7.907809495,3.878301878,3.879977806,3.822121296,3.831601776,2.914231915,0.111385479
996,ECO03,Stylophora pistillata,Spis,16,3,2022,Masig,NA,NA,-9.73404,143.43519,GPS EcoRRAP sites,30,5,3.5,TSMA_LA1S_P2,5.35,143.435371,-9.734904,5.5,143.428788,-9.736022,TSMA_LA1S_P1,-3,0.586538097,0.500917674,0.397245711,0.35845587,51.58464227,0.204917779,3.126522031,1.643435653,0.924100857,0.331509183,213.107384,1.969327162,6876.75486,6841.838056,6781.641229,6776.379795,2.309154812,156.5985948,8.07998009,8.078124312,8.07247755,8.070204729,0.197189496,0.015918078,2262.831424,2263.543955,2256.92669,2259.91634,0.350379546,7.907809495,3.878301878,3.879977806,3.822121296,3.831601776,2.914231915,0.111385479
999,ECO03,Stylophora pistillata,Spis,16,3,2022,Masig,NA,NA,-9.73404,143.43519,GPS EcoRRAP sites,60,5,3.5,TSMA_LA1S_P4,5.35,143.435371,-9.734904,5.5,143.428788,-9.736022,TSMA_LA1S_P1,-3,0.586538097,0.500917674,0.397245711,0.35845587,51.58464227,0.204917779,3.126522031,1.643435653,0.924100857,0.331509183,213.107384,1.969327162,6876.75486,6841.838056,6781.641229,6776.379795,2.309154812,156.5985948,8.07998009,8.078124312,8.07247755,8.070204729,0.197189496,0.015918078,2262.831424,2263.543955,2256.92669,2259.91634,0.350379546,7.907809495,3.878301878,3.879977806,3.822121296,3.831601776,2.914231915,0.111385479
1004,ECO03,Stylophora pistillata,Spis,16,3,2022,Masig,NA,NA,-9.73404,143.43519,GPS EcoRRAP sites,60,5,3.3,TSMA_LA1S_P1,5.35,143.435371,-9.734904,5.5,143.428788,-9.736022,TSMA_LA1S_P1,-3,0.586538097,0.500917674,0.397245711,0.35845587,51.58464227,0.204917779,3.126522031,1.643435653,0.924100857,0.331509183,213.107384,1.969327162,6876.75486,6841.838056,6781.641229,6776.379795,2.309154812,156.5985948,8.07998009,8.078124312,8.07247755,8.070204729,0.197189496,0.015918078,2262.831424,2263.543955,2256.92669,2259.91634,0.350379546,7.907809495,3.878301878,3.879977806,3.822121296,3.831601776,2.914231915,0.111385479
1010,ECO03,Stylophora pistillata,Spis,17,3,2022,Masig,NA,NA,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.5,TSMA_FL1S_P4,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022,TSMA_FR1S,-3,0.553086769,0.486843816,0.376036544,0.347719228,48.16978274,0.181135986,2.773046169,1.612066675,0.807081918,0.307879967,172.4307368,1.391657297,6878.469263,6837.257087,6782.356828,6768.669319,2.334104905,158.3073234,8.080180749,8.078707215,8.072719838,8.07031496,0.195658507,0.015794963,2263.493657,2264.069432,2257.659696,2260.207628,0.361622549,8.164206537,3.88498839,3.890667173,3.829141802,3.832484391,3.070308696,0.117566474
1015,ECO03,Stylophora pistillata,Spis,17,3,2022,Masig,NA,NA,-9.759895,143.39796,GPS EcoRRAP sites,30,5,3.8,TSMA_FL1S_P3,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022,TSMA_FR1S,-3,0.553086769,0.486843816,0.376036544,0.347719228,48.16978274,0.181135986,2.773046169,1.612066675,0.807081918,0.307879967,172.4307368,1.391657297,6878.469263,6837.257087,6782.356828,6768.669319,2.334104905,158.3073234,8.080180749,8.078707215,8.072719838,8.07031496,0.195658507,0.015794963,2263.493657,2264.069432,2257.659696,2260.207628,0.361622549,8.164206537,3.88498839,3.890667173,3.829141802,3.832484391,3.070308696,0.117566474
1027,ECO03,Stylophora pistillata,Spis,18,3,2022,Masig,NA,NA,-9.7442395,143.415763,GPS EcoRRAP sites,30,5,3.8,TSMA_BA2S_P2,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022,TSMA_BA2S,-3,0.572986651,0.4860078,0.388257087,0.353724653,50.63991273,0.19661305,3.009747399,1.506777534,0.883118174,0.314083592,202.2328549,1.785955096,6875.894497,6839.965244,6781.142783,6772.46521,2.316066675,157.0557882,8.079930172,8.078175208,8.07246889,8.070049539,0.196802965,0.015886858,2263.008617,2263.891539,2257.098132,2260.073098,0.356876825,8.055060141,3.879814565,3.88379663,3.824147867,3.830591417,2.958679473,0.113144278
1032,ECO03,Stylophora pistillata,Spis,18,3,2022,Masig,NA,NA,-9.7442395,143.415763,GPS EcoRRAP sites,60,5,4.1,TSMA_BA2S_P4,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022,TSMA_BA2S,-3,0.572986651,0.4860078,0.388257087,0.353724653,50.63991273,0.19661305,3.009747399,1.506777534,0.883118174,0.314083592,202.2328549,1.785955096,6875.894497,6839.965244,6781.142783,6772.46521,2.316066675,157.0557882,8.079930172,8.078175208,8.07246889,8.070049539,0.196802965,0.015886858,2263.008617,2263.891539,2257.098132,2260.073098,0.356876825,8.055060141,3.879814565,3.88379663,3.824147867,3.830591417,2.958679473,0.113144278
1038,ECO03,Stylophora pistillata,Spis,18,3,2022,Masig,NA,NA,-9.7442395,143.415763,GPS EcoRRAP sites,60,5,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022,TSMA_BA2S,-3,0.572986651,0.4860078,0.388257087,0.353724653,50.63991273,0.19661305,3.009747399,1.506777534,0.883118174,0.314083592,202.2328549,1.785955096,6875.894497,6839.965244,6781.142783,6772.46521,2.316066675,157.0557882,8.079930172,8.078175208,8.07246889,8.070049539,0.196802965,0.015886858,2263.008617,2263.891539,2257.098132,2260.073098,0.356876825,8.055060141,3.879814565,3.88379663,3.824147867,3.830591417,2.958679473,0.113144278
1039,ECO03,Stylophora pistillata,Spis,18,3,2022,Masig,NA,NA,-9.7442395,143.415763,GPS EcoRRAP sites,60,5,3.3,TSMA_BA2S_P1,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022,TSMA_BA2S,-3,0.572986651,0.4860078,0.388257087,0.353724653,50.63991273,0.19661305,3.009747399,1.506777534,0.883118174,0.314083592,202.2328549,1.785955096,6875.894497,6839.965244,6781.142783,6772.46521,2.316066675,157.0557882,8.079930172,8.078175208,8.07246889,8.070049539,0.196802965,0.015886858,2263.008617,2263.891539,2257.098132,2260.073098,0.356876825,8.055060141,3.879814565,3.88379663,3.824147867,3.830591417,2.958679473,0.113144278
