"","individualID","projectID","scientificName","scientificAbbreviation","dayCollected","monthCollected","yearCollected","locality","decimalLatitudeOriginal","decimalLongitudeOriginal","decimalLatitude","decimalLongitude","georeferenceProtocol","coordinateUncertaintyInMeters","depthOfColonyinMetersOriginal","depthOfColonyinMetersCorrected","EcoPlotID_full","k_value_GBR1","long_GBR1","lat_GBR1","k_value_GBR4","long_GBR4","lat_GBR4","Site.Name","Depth","Chl_a_sum_mean_monthly_max","Chl_a_sum_median_monthly_max","Chl_a_sum_overall_mean","Chl_a_sum_overall_median","Chl_a_sum_cv_monthly_mean","Chl_a_sum_sd_monthly_mean","NO3_mean_monthly_max","NO3_median_monthly_max","NO3_overall_mean","NO3_overall_median","NO3_cv_monthly_mean","NO3_sd_monthly_mean","Oxygen_mean_monthly_max","Oxygen_median_monthly_max","Oxygen_overall_mean","Oxygen_overall_median","Oxygen_cv_monthly_mean","Oxygen_sd_monthly_mean","PH_mean_monthly_max","PH_median_monthly_max","PH_overall_mean","PH_overall_median","PH_cv_monthly_mean","PH_sd_monthly_mean","alk_mean_monthly_max","alk_median_monthly_max","alk_overall_mean","alk_overall_median","alk_cv_monthly_mean","alk_sd_monthly_mean","omega_ar_mean_monthly_max","omega_ar_median_monthly_max","omega_ar_overall_mean","omega_ar_overall_median","omega_ar_cv_monthly_mean","omega_ar_sd_monthly_mean"
"5915","Aken_7_Kelso","ECT1","A. kenti","Aken",14,2,2023,"Kelso",-18.423731,146.98549,-18.423731,146.98549,"site GPS",500,"4",3.2,NA,5.35,146.985371,-18.424904,5.5,146.998788,-18.436022,"Aken_1_Kelso",-5.55,0.452936080453983,0.412788616558101,0.271047657991266,0.264736716500433,41.2368412051483,0.111771492316132,0.905027927691786,0.638959752182332,0.270599138911737,0.136951929823072,87.8032541764108,0.237594849737851,6856.19145092674,6842.757168,6778.706294,6792.46944738247,2.50337671234569,169.696554765021,8.08206686666538,8.08215981448394,8.07342613470311,8.07251379926489,0.287929321279904,0.023245761073685,2252.30512174093,2251.3978672679,2247.97477968427,2247.80974941924,0.330709508922229,7.434266355,3.76510359945313,3.75113279699617,3.71840718293613,3.72191520064069,2.81814595845027,0.104790141744639
"5916","Aken_8_Kelso","ECT1","A. kenti","Aken",14,2,2023,"Kelso",-18.423731,146.98549,-18.423731,146.98549,"site GPS",500,"4",3.2,NA,5.35,146.985371,-18.424904,5.5,146.998788,-18.436022,"Aken_1_Kelso",-5.55,0.452936080453983,0.412788616558101,0.271047657991266,0.264736716500433,41.2368412051483,0.111771492316132,0.905027927691786,0.638959752182332,0.270599138911737,0.136951929823072,87.8032541764108,0.237594849737851,6856.19145092674,6842.757168,6778.706294,6792.46944738247,2.50337671234569,169.696554765021,8.08206686666538,8.08215981448394,8.07342613470311,8.07251379926489,0.287929321279904,0.023245761073685,2252.30512174093,2251.3978672679,2247.97477968427,2247.80974941924,0.330709508922229,7.434266355,3.76510359945313,3.75113279699617,3.71840718293613,3.72191520064069,2.81814595845027,0.104790141744639
"5917","Aken_9_Kelso","ECT1","A. kenti","Aken",14,2,2023,"Kelso",-18.423731,146.98549,-18.423731,146.98549,"site GPS",500,"3.6",2.8,NA,5.35,146.985371,-18.424904,3,146.998788,-18.436022,"Aken_1_Kelso",-5.55,0.452936080453983,0.412788616558101,0.271047657991266,0.264736716500433,41.2368412051483,0.111771492316132,0.905027927691786,0.638959752182332,0.270599138911737,0.136951929823072,87.8032541764108,0.237594849737851,6856.19145092674,6842.757168,6778.706294,6792.46944738247,2.50337671234569,169.696554765021,8.08206686666538,8.08215981448394,8.07342613470311,8.07251379926489,0.287929321279904,0.023245761073685,2252.30512174093,2251.3978672679,2247.97477968427,2247.80974941924,0.330709508922229,7.434266355,3.76510359945313,3.75113279699617,3.71840718293613,3.72191520064069,2.81814595845027,0.104790141744639
"5918","Ahya_1_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"3.4",1.2,NA,2.35,146.500371,-18.559904,1.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5919","Ahya_10_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.9,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5920","Ahya_11_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.5",-0.6,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5921","Ahya_12_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.6",-0.5,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5922","Ahya_13_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.9,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5923","Ahya_14_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.9,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5924","Ahya_15_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.6",-0.5,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5925","Ahya_16_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.1",-1,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5926","Ahya_17_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.9,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5927","Ahya_18_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.7",-0.4,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5928","Ahya_19_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.9,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5929","Ahya_2_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"3.5",1.3,NA,2.35,146.500371,-18.559904,1.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5930","Ahya_20_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.9,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5931","Ahya_21_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.1",-1,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5932","Ahya_22_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.5",-0.6,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5933","Ahya_23_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.9,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5934","Ahya_24_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.3",-0.7,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5935","Ahya_25_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.3",-0.7,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5936","Ahya_26_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"2.2",0.2,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5937","Ahya_27_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.8,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5938","Ahya_28_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.3",-0.7,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5939","Ahya_29_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.3",-0.7,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5940","Ahya_3_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"2.8",0.6,NA,2.35,146.500371,-18.559904,1.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5941","Ahya_30_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.3",-0.7,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5942","Ahya_31_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"2.1",0.1,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5943","Ahya_32_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.9",-0.1,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5944","Ahya_33_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1.2",-0.8,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
"5945","Ahya_34_Pelorus","ECT1","A. hyacinthus","Ahya",15,2,2023,"Pelorus",-18.56062,146.50121,-18.56062,146.50121,"site GPS",500,"1",-1,NA,0.5,146.500371,-18.559904,0.5,146.488788,-18.556022,"Ahya_1_Pelorus",-0.5,0.337748648931869,0.280159120200578,0.218545909928237,0.160674281493349,71.0806071919108,0.155343759770077,5.78710133143431,1.17189535600165,1.45872251580609,0.244076068146551,150.505888608248,2.195463285,6899.70463586572,6890.37933145502,6783.64816162611,6778.28819216383,3.91205588635132,265.380107216258,8.06725813462629,8.063138441,8.05371221914173,8.05349730789207,0.292456398330766,0.0235535966880267,2232.354444,2232.81965693439,2219.56059922631,2223.00273464539,1.22869929329895,27.2717253970355,3.69135538837375,3.65981786591702,3.60065034868352,3.54752856626201,7.48554557766629,0.269528322943105
