"","individualID","projectID","scientificName","scientificAbbreviation","dayCollected","monthCollected","yearCollected","locality","decimalLatitudeOriginal","decimalLongitudeOriginal","decimalLatitude","decimalLongitude","georeferenceProtocol","coordinateUncertaintyInMeters","depthOfColonyinMetersOriginal","depthOfColonyinMetersCorrected","EcoPlotID_full"
"6614","Aken_20_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56610102","146.4885199","-18.56610102","146.4885199","colony GPS",10,"2.6",0.4,NA
"6615","Aken_21_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56381712","146.486584","-18.56381712","146.486584","colony GPS",10,"2",-0.2,NA
"6616","Aken_22_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56330917","146.4863674","-18.56330917","146.4863674","colony GPS",10,"2.1",-0.1,NA
"6617","Aken_23_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56330724","146.4864401","-18.56330724","146.4864401","colony GPS",10,"2.2",0,NA
"6618","Aken_24_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56340305","146.4863859","-18.56340305","146.4863859","colony GPS",10,"2.4",0.2,NA
"6619","Aken_25_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56339668","146.4863885","-18.56339668","146.4863885","colony GPS",10,"2.5",0.3,NA
"6620","Aken_26_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56332032","146.4864418","-18.56332032","146.4864418","colony GPS",10,"2.2",-0.1,NA
"6621","Aken_27_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56331336","146.4864366","-18.56331336","146.4864366","colony GPS",10,"2",-0.3,NA
"6622","Aken_28_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56331102","146.4864329","-18.56331102","146.4864329","colony GPS",10,"2.8",0.5,NA
"6623","Aken_29_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56333859","146.4864204","-18.56333859","146.4864204","colony GPS",10,"3.6",1.3,NA
"6624","Aken_3_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56874735","146.4906594","-18.56874735","146.4906594","colony GPS",10,"2.1",0.2,NA
"6625","Aken_30_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56332367","146.4864075","-18.56332367","146.4864075","colony GPS",10,"3",0.7,NA
"6626","Aken_4_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56869681","146.4906205","-18.56869681","146.4906205","colony GPS",10,"2",0.1,NA
"6627","Aken_5_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56868139","146.4906179","-18.56868139","146.4906179","colony GPS",10,"1.8",-0.1,NA
"6628","Aken_6_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56866848","146.4906213","-18.56866848","146.4906213","colony GPS",10,"1.7",-0.2,NA
"6629","Aken_7_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56865775","146.4905703","-18.56865775","146.4905703","colony GPS",10,"2.1",0.2,NA
"6630","Aken_8_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.5686984","146.4904465","-18.5686984","146.4904465","colony GPS",10,"2.1",0.1,NA
"6631","Aken_9_Orpheus","ECT1","A. kenti","Aken","16",2,2023,"Orpheus","-18.56866756","146.4903183","-18.56866756","146.4903183","colony GPS",10,"2.4",0.4,NA
"6632","Pdae_11_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"3.8",NA,NA
"6633","Pdae_16_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",NA,NA
"6634","Pdae_2_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2.6",NA,NA
"6635","Pdae_24_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",NA,NA
"6636","Pdae_28_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.9",NA,NA
"6637","Pdae_33_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.7",NA,NA
"6638","Pdae_4_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.9",NA,NA
"6639","Pdae_42_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2",NA,NA
"6640","Pdae_48_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2.8",NA,NA
"6641","Pdae_49_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2.6",NA,NA
"6642","Pdae_5_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"3.1",NA,NA
"6643","Pdae_53_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",NA,NA
"6644","Pdae_54_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.5",NA,NA
"6645","Pdae_55_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.9",NA,NA
"6646","Pdae_57_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.9",NA,NA
"6647","Pdae_59_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.4",NA,NA
"6648","Pdae_61_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.8",NA,NA
"6649","Pdae_64_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.7",NA,NA
"6650","Pdae_68_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2",NA,NA
"6651","Pdae_70_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2.1",NA,NA
"6652","Pdae_73_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2",NA,NA
"6653","Pdae_8_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2.2",NA,NA
"6654","Pdae_88_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2.1",NA,NA
"6655","Pdae_9_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2.2",NA,NA
"6656","Pdae_94_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.8",NA,NA
"6657","Pdae_95_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2",NA,NA
"6658","Pdae_96_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.5",NA,NA
"6659","Pdae_Bag 10_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2",NA,NA
"6660","Pdae_Bag 11_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"2.1",NA,NA
"6661","Pdae_Bag 17_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.9",NA,NA
"6662","Pdae_Bag 26_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.5",NA,NA
"6663","Pdae_Bag 29_Pelorus","ECT1","P. daedalea","Pdae","16",2,2023,"Pelorus-Orpheus",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",NA,NA
"6664","Ahya_1829_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5375998","146.4970958","-18.5375998","146.4970958","colony GPS",10,"1.4",0.3,NA
"6665","Ahya_1830_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5373227","146.4947838","-18.5373227","146.4947838","colony GPS",10,"1.3",0.2,NA
"6666","Ahya_1831_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5369721","146.4943978","-18.5369721","146.4943978","colony GPS",10,"1.4",0.3,NA
"6667","Ahya_1832_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5375261","146.4942126","-18.5375261","146.4942126","colony GPS",10,"1.3",0.2,NA
"6668","Ahya_1833_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5375863","146.4939459","-18.5375863","146.4939459","colony GPS",10,"1.9",0.8,NA
"6669","Ahya_1834_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5376581","146.4939824","-18.5376581","146.4939824","colony GPS",10,"2",0.8,NA
"6670","Ahya_1835_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5377041","146.4938953","-18.5377041","146.4938953","colony GPS",10,"2",0.8,NA
"6671","Ahya_1836_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5375611","146.4938685","-18.5375611","146.4938685","colony GPS",10,"1.6",0.4,NA
"6672","Ahya_1837_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.5375252","146.4938283","-18.5375252","146.4938283","colony GPS",10,"1.5",0.3,NA
"6673","Ahya_1844_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.53748","146.4944253","-18.53748","146.4944253","colony GPS",10,"3.4",2.3,NA
"6674","Ahya_1845_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.53743","146.4946393","-18.53743","146.4946393","colony GPS",10,"2.6",1.5,NA
"6675","Ahya_1846_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537277","146.4946914","-18.537277","146.4946914","colony GPS",10,"3.4",2.2,NA
"6676","Ahya_1847_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537578","146.4945813","-18.537578","146.4945813","colony GPS",10,"2.7",1.5,NA
"6677","Ahya_1848_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537601","146.4946002","-18.537601","146.4946002","colony GPS",10,"2.5",1.3,NA
"6678","Ahya_1849_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537723","146.4946233","-18.537723","146.4946233","colony GPS",10,"2.3",1,NA
"6679","Ahya_1850_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537858","146.4946064","-18.537858","146.4946064","colony GPS",10,"1.1",-0.3,NA
"6680","Ahya_1851_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537898","146.4945286","-18.537898","146.4945286","colony GPS",10,"1.3",-0.1,NA
"6681","Ahya_1852_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537838","146.4944951","-18.537838","146.4944951","colony GPS",10,"1.9",0.5,NA
"6682","Ahya_1853_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537745","146.4945033","-18.537745","146.4945033","colony GPS",10,"2",0.6,NA
"6683","Ahya_1854_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537945","146.4943419","-18.537945","146.4943419","colony GPS",10,"1.4",-0.1,NA
"6684","Ahya_1855_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537983","146.4943046","-18.537983","146.4943046","colony GPS",10,"1",-0.6,NA
"6685","Ahya_1856_Pelorus ","ECT1","A. hyacinthus","Ahya","18",2,2023,"Pelorus","-18.537944","146.4943034","-18.537944","146.4943034","colony GPS",10,"1.4",-0.2,NA
"6686","Ahya_1_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654948","147.7094633","-18.654948","147.7094633","colony GPS",10,"1.3",0.4,NA
"6687","Ahya_10_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654217","147.7098152","-18.654217","147.7098152","colony GPS",10,"0.8",-0.2,NA
"6688","Ahya_11_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654186","147.7098086","-18.654186","147.7098086","colony GPS",10,"1",0,NA
"6689","Ahya_12_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654149","147.7098089","-18.654149","147.7098089","colony GPS",10,"1.4",0.4,NA
"6690","Ahya_13_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654151","147.709808","-18.654151","147.709808","colony GPS",10,"1.2",0.2,NA
"6691","Ahya_14_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654152","147.7097586","-18.654152","147.7097586","colony GPS",10,"1.2",0.2,NA
"6692","Ahya_15_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.65407","147.7098029","-18.65407","147.7098029","colony GPS",10,"1.3",0.2,NA
"6693","Ahya_16_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654063","147.7098172","-18.654063","147.7098172","colony GPS",10,"1.1",0,NA
"6694","Ahya_17_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.65398","147.7099723","-18.65398","147.7099723","colony GPS",10,"1.4",0.3,NA
"6695","Ahya_18_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654165","147.7100503","-18.654165","147.7100503","colony GPS",10,"1.5",0.4,NA
"6696","Ahya_1838","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670042","147.7074879","-18.670042","147.7074879","colony GPS",10,"0.8",0.1,NA
"6697","Ahya_1839","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.67003","147.7074275","-18.67003","147.7074275","colony GPS",10,"0.7",0,NA
"6698","Ahya_1840","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.669994","147.7073892","-18.669994","147.7073892","colony GPS",10,"0.7",0,NA
"6699","Ahya_1841","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670001","147.7072808","-18.670001","147.7072808","colony GPS",10,"0.7",-0.1,NA
"6700","Ahya_1842","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670107","147.7067266","-18.670107","147.7067266","colony GPS",10,"0.7",-0.1,NA
"6701","Ahya_1843","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670077","147.706557","-18.670077","147.706557","colony GPS",10,"0.7",-0.1,NA
"6702","Ahya_1857","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670141","147.7063916","-18.670141","147.7063916","colony GPS",10,"0.7",-0.1,NA
"6703","Ahya_19_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654166","147.7100622","-18.654166","147.7100622","colony GPS",10,"1.1",0,NA
"6704","Ahya_2_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654654","147.7094135","-18.654654","147.7094135","colony GPS",10,"1.5",0.6,NA
"6705","Ahya_20_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654042","147.710119","-18.654042","147.710119","colony GPS",10,"1.1",0,NA
"6706","Ahya_21_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654027","147.7101427","-18.654027","147.7101427","colony GPS",10,"1.2",0.1,NA
"6707","Ahya_22_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654","147.7101735","-18.654","147.7101735","colony GPS",10,"1.5",0.3,NA
"6708","Ahya_23_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.65397","147.710146","-18.65397","147.710146","colony GPS",10,"1.4",0.2,NA
"6709","Ahya_24_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.653874","147.7103024","-18.653874","147.7103024","colony GPS",10,"1.7",0.5,NA
"6710","Ahya_25_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654285","147.7099648","-18.654285","147.7099648","colony GPS",10,"1.6",0.4,NA
"6711","Ahya_3_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.65463","147.7094357","-18.65463","147.7094357","colony GPS",10,"1.6",0.7,NA
"6712","Ahya_301_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670393","147.706726","-18.670393","147.706726","colony GPS",10,"4.4",2.3,NA
"6713","Ahya_302_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.67043","147.7066264","-18.67043","147.7066264","colony GPS",10,"2.8",0.7,NA
"6714","Ahya_303_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670415","147.7066218","-18.670415","147.7066218","colony GPS",10,"3.6",1.6,NA
"6715","Ahya_305_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.67044","147.7067388","-18.67044","147.7067388","colony GPS",10,"1.5",-0.1,NA
"6716","Ahya_307_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670445","147.7067477","-18.670445","147.7067477","colony GPS",10,"1.6",-0.1,NA
"6717","Ahya_309_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670348","147.7066289","-18.670348","147.7066289","colony GPS",10,"1.5",0.1,NA
"6718","Ahya_312_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670434","147.7066306","-18.670434","147.7066306","colony GPS",10,"2.1",0,NA
"6719","Ahya_313_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670443","147.7066416","-18.670443","147.7066416","colony GPS",10,"2.4",0.3,NA
"6720","Ahya_314_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670417","147.7066267","-18.670417","147.7066267","colony GPS",10,"2",0,NA
"6721","Ahya_315_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670403","147.7067281","-18.670403","147.7067281","colony GPS",10,"1.5",-0.3,NA
"6722","Ahya_316_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670389","147.7066236","-18.670389","147.7066236","colony GPS",10,"1.9",0,NA
"6723","Ahya_317_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670415","147.7066277","-18.670415","147.7066277","colony GPS",10,"2.5",0.6,NA
"6724","Ahya_318_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670386","147.7067226","-18.670386","147.7067226","colony GPS",10,"1.9",0,NA
"6725","Ahya_319_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670397","147.7067247","-18.670397","147.7067247","colony GPS",10,"2",-0.1,NA
"6726","Ahya_320_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670389","147.706724","-18.670389","147.706724","colony GPS",10,"2",0,NA
"6727","Ahya_323_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.67041","147.706619","-18.67041","147.706619","colony GPS",10,"1.8",-0.1,NA
"6728","Ahya_326_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670409","147.7066275","-18.670409","147.7066275","colony GPS",10,"2",0.2,NA
"6729","Ahya_328_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670458","147.7066487","-18.670458","147.7066487","colony GPS",10,"1.5",-0.1,NA
"6730","Ahya_329_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670442","147.7066374","-18.670442","147.7066374","colony GPS",10,"1.7",-0.1,NA
"6731","Ahya_330_R2023","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.670467","147.7066495","-18.670467","147.7066495","colony GPS",10,"1.7",0,NA
"6732","Ahya_4_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654459","147.7092164","-18.654459","147.7092164","colony GPS",10,"2.3",1.4,NA
"6733","Ahya_5_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654333","147.7093888","-18.654333","147.7093888","colony GPS",10,"2.1",1.2,NA
"6734","Ahya_6_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654338","147.7096243","-18.654338","147.7096243","colony GPS",10,"1.5",0.6,NA
"6735","Ahya_7_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654353","147.7098456","-18.654353","147.7098456","colony GPS",10,"1.1",0.1,NA
"6736","Ahya_8_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654308","147.7098108","-18.654308","147.7098108","colony GPS",10,"0.9",-0.1,NA
"6737","Ahya_9_Chicken","ECT1","A. hyacinthus","Ahya","19",2,2023,"Chicken","-18.654245","147.7097898","-18.654245","147.7097898","colony GPS",10,"0.9",-0.1,NA
"6738","Ahya_1_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.1",0.3,NA
"6739","Ahya_10_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",0.9,NA
"6740","Ahya_11_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"2.8",2.1,NA
"6741","Ahya_12_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"2.5",1.8,NA
"6742","Ahya_13_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"2.5",1.8,NA
"6743","Ahya_14_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.3",0.6,NA
"6744","Ahya_15_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"2.5",1.8,NA
"6745","Ahya_16_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",0.9,NA
"6746","Ahya_17_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"4.1",3.4,NA
"6747","Ahya_18_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"2.4",1.7,NA
"6748","Ahya_19_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1",0.3,NA
"6749","Ahya_2_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",0.9,NA
"6750","Ahya_20_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",0.9,NA
"6751","Ahya_3_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.3",0.6,NA
"6752","Ahya_4_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.7",1,NA
"6753","Ahya_5_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"2.1",1.4,NA
"6754","Ahya_6_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",0.9,NA
"6755","Ahya_7_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1",0.3,NA
"6756","Ahya_8_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.3",0.6,NA
"6757","Ahya_9_Davies","ECT1","A. hyacinthus","Ahya","20",2,2023,"Davies",NA,NA,NA,NA,"no GPS or TBC",10,"1.4",0.7,NA
"6758","Aken_1859","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67037927","147.706492","-18.67037927","147.706492","colony GPS",10,"7.2",4.1,NA
"6759","Aken_1860","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67043199","147.7064835","-18.67043199","147.7064835","colony GPS",10,"6.7",3.6,NA
"6760","Aken_1861","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67042897","147.7063577","-18.67042897","147.7063577","colony GPS",10,"6.8",3.7,NA
"6761","Aken_1862","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67042788","147.7063333","-18.67042788","147.7063333","colony GPS",10,"6",2.9,NA
"6762","Aken_1863","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67042554","147.7063247","-18.67042554","147.7063247","colony GPS",10,"6.9",3.8,NA
"6763","Aken_1864","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67045563","147.7063281","-18.67045563","147.7063281","colony GPS",10,"8.4",5.3,NA
"6764","Aken_1865","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67048346","147.7063299","-18.67048346","147.7063299","colony GPS",10,"8",5,NA
"6765","Aken_1866","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67048664","147.7063112","-18.67048664","147.7063112","colony GPS",10,"7.4",4.4,NA
"6766","Aken_1867","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67046719","147.7062929","-18.67046719","147.7062929","colony GPS",10,"7.4",4.4,NA
"6767","Aken_1868","ECT1","A. kenti","Aken","20",2,2023,"Chicken","-18.67044917","147.7062928","-18.67044917","147.7062928","colony GPS",10,"6.4",3.4,NA
